,tweet_id,timestamp,rating_numerator,rating_denominator,name,date,time,stage,retweet_count,favorite_count,prediction_1,prediction_1_confidence,prediction_1_result
396,808501579447930884,2016-12-13 02:39:32,12,10,Koda,12-13-2016,02:39,N/A,2964,12464,Airedale,0.4542390000000001,True
397,808106460588765185,2016-12-12 00:29:28,12,10,None,12-12-2016,00:29,doggo,2488,9611,Golden_Retriever,0.426183,True
398,808001312164028416,2016-12-11 17:31:39,12,10,Cooper,12-11-2016,17:31,N/A,4034,13874,Labrador_Retriever,0.730959,True
399,807621403335917568,2016-12-10 16:22:02,14,10,Ollie,12-10-2016,16:22,pupper,4216,16089,Golden_Retriever,0.873233,True
400,807106840509214720,2016-12-09 06:17:20,13,10,Stephan,12-09-2016,06:17,N/A,62094,124055,Chihuahua,0.50537,True
401,807010152071229440,2016-12-08 23:53:08,12,10,Lennon,12-08-2016,23:53,N/A,4362,14387,Golden_Retriever,0.610807,True
402,806629075125202948,2016-12-07 22:38:52,13,10,None,12-07-2016,22:38,N/A,40188,83199,Arabian_Camel,0.366248,False
403,806542213899489280,2016-12-07 16:53:43,11,10,Waffles,12-07-2016,16:53,N/A,2725,11265,Vizsla,0.938617,True
404,806219024703037440,2016-12-06 19:29:28,11,10,incredibly,12-06-2016,19:29,N/A,1373,7085,Chow,0.835102,True
405,805932879469572096,2016-12-06 00:32:26,12,10,Major,12-06-2016,00:32,N/A,2176,9105,Norwegian_Elkhound,0.657967,True
406,805826884734976000,2016-12-05 17:31:15,12,10,Duke,12-05-2016,17:31,N/A,2098,7269,Siberian_Husky,0.248926,True
407,805520635690676224,2016-12-04 21:14:20,13,10,Zeke,12-04-2016,21:14,N/A,1891,6317,Malinois,0.643147,True
408,805487436403003392,2016-12-04 19:02:24,12,10,Sansa,12-04-2016,19:02,N/A,2895,9691,Shield,0.58783,False
409,805207613751304193,2016-12-04 00:30:29,12,10,Shooter,12-04-2016,00:30,N/A,1935,8592,Pembroke,0.244705,True
410,804738756058218496,2016-12-02 17:27:25,12,10,Django,12-02-2016,17:27,N/A,4415,15180,Tibetan_Mastiff,0.91579,True
411,804026241225523202,2016-11-30 18:16:08,13,10,Bo,11-30-2016,18:16,N/A,18620,49315,Web_Site,0.492709,False
412,803773340896923648,2016-11-30 01:31:12,12,10,Diogi,11-30-2016,01:31,puppo,3168,11102,Miniature_Pinscher,0.817066,True
413,803638050916102144,2016-11-29 16:33:36,13,10,None,11-29-2016,16:33,pupper,4757,12150,Labrador_Retriever,0.372776,True
414,803380650405482500,2016-11-28 23:30:47,12,10,Sonny,11-28-2016,23:30,N/A,2136,8542,Bookcase,0.890601,False
415,803276597545603072,2016-11-28 16:37:19,11,10,Winston,11-28-2016,16:37,N/A,2830,11096,Pembroke,0.457086,True
416,802952499103731712,2016-11-27 19:09:28,12,10,Marley,11-27-2016,19:09,N/A,2301,9995,Chow,0.944032,True
417,802572683846291456,2016-11-26 18:00:13,12,10,Winnie,11-26-2016,18:00,N/A,2881,9874,Golden_Retriever,0.610171,True
418,802323869084381190,2016-11-26 01:31:31,13,10,Severus,11-26-2016,01:31,N/A,6712,17957,Home_Theater,0.765069,False
419,802265048156610565,2016-11-25 21:37:47,11,10,None,11-25-2016,21:37,doggo,1551,6969,Labrador_Retriever,0.8971620000000001,True
420,802239329049477120,2016-11-25 19:55:35,12,10,Loki,11-25-2016,19:55,puppo,2996,10017,Eskimo_Dog,0.482498,True
421,801958328846974976,2016-11-25 01:18:59,12,10,Ronnie,11-25-2016,01:18,N/A,1961,8526,Staffordshire_Bullterrier,0.327887,True
422,801538201127157760,2016-11-23 21:29:33,12,10,Wallace,11-23-2016,21:29,N/A,2356,9061,Pembroke,0.550506,True
423,801285448605831168,2016-11-23 04:45:12,10,10,None,11-23-2016,04:45,N/A,949,6728,Minivan,0.789376,False
424,801167903437357056,2016-11-22 20:58:07,13,10,Milo,11-22-2016,20:58,N/A,6860,27139,Cocker_Spaniel,0.74022,True
425,801115127852503040,2016-11-22 17:28:25,12,10,Bones,11-22-2016,17:28,doggo,2391,8921,Dalmatian,0.823356,True
426,800751577355128832,2016-11-21 17:23:47,12,10,Mauve,11-21-2016,17:23,N/A,3177,11601,Cocker_Spaniel,0.771984,True
427,800513324630806528,2016-11-21 01:37:04,11,10,Chef,11-21-2016,01:37,N/A,3444,14542,Pembroke,0.8289040000000001,True
428,800459316964663297,2016-11-20 22:02:27,12,10,None,11-20-2016,22:02,pupper,2453,10436,Teddy,0.31192800000000004,False
429,800388270626521089,2016-11-20 17:20:08,12,10,Doc,11-20-2016,17:20,floofer,3215,12335,Golden_Retriever,0.35986,True
430,800141422401830912,2016-11-20 00:59:15,13,10,Peaches,11-20-2016,00:59,N/A,2940,16934,Golden_Retriever,0.938048,True
431,800018252395122689,2016-11-19 16:49:49,11,10,None,11-19-2016,16:49,doggo,15114,31457,Vacuum,0.289485,False
432,799757965289017345,2016-11-18 23:35:32,13,10,Sobe,11-18-2016,23:35,doggo,2473,9303,Border_Collie,0.442534,True
433,799422933579902976,2016-11-18 01:24:14,12,10,Longfellow,11-18-2016,01:24,N/A,2185,8888,Miniature_Pinscher,0.58363,True
434,799297110730567681,2016-11-17 17:04:16,11,10,Jeffrey,11-17-2016,17:04,N/A,3186,10967,Malamute,0.985028,True
435,799063482566066176,2016-11-17 01:35:54,11,10,Mister,11-17-2016,01:35,N/A,2822,8960,Norfolk_Terrier,0.334436,True
436,798933969379225600,2016-11-16 17:01:16,12,10,Iroh,11-16-2016,17:01,N/A,5140,14581,Siberian_Husky,0.703224,True
437,798925684722855936,2016-11-16 16:28:21,11,10,Shadow,11-16-2016,16:28,N/A,1645,8207,West_Highland_White_Terrier,0.539463,True
438,798209839306514432,2016-11-14 17:03:50,13,10,Cooper,11-14-2016,17:03,N/A,2923,11450,Pekinese,0.524583,True
439,797971864723324932,2016-11-14 01:18:12,12,10,None,11-14-2016,01:18,pupper,3603,12894,American_Staffordshire_Terrier,0.489845,True
440,797545162159308800,2016-11-12 21:02:38,12,10,Cassie,11-12-2016,21:02,N/A,5564,16074,Pembroke,0.954089,True
441,797236660651966464,2016-11-12 00:36:46,12,10,Pancake,11-12-2016,00:36,N/A,7611,22132,Collie,0.767005,True
442,796865951799083009,2016-11-11 00:03:42,12,10,Tyr,11-11-2016,00:03,N/A,2170,8486,Cardigan,0.8391290000000001,True
443,796759840936919040,2016-11-10 17:02:03,11,10,Romeo,11-10-2016,17:02,N/A,3516,13154,American_Staffordshire_Terrier,0.463996,True
444,796484825502875648,2016-11-09 22:49:15,12,10,None,11-09-2016,22:49,doggo,2017,8404,Cocker_Spaniel,0.116924,True
445,796387464403357696,2016-11-09 16:22:22,12,10,Snicku,11-09-2016,16:22,N/A,4775,12206,Pekinese,0.461164,True
446,796149749086875649,2016-11-09 00:37:46,11,10,Ruby,11-09-2016,00:37,N/A,16404,35868,Golden_Retriever,0.600276,True
447,796116448414461957,2016-11-08 22:25:27,11,10,None,11-08-2016,22:25,N/A,2773,10058,Cardigan,0.700182,True
448,796080075804475393,2016-11-08 20:00:55,12,10,Yogi,11-08-2016,20:00,N/A,2653,9369,Chow,0.973846,True
449,796031486298386433,2016-11-08 16:47:50,13,10,Daisy,11-08-2016,16:47,N/A,4241,11954,Golden_Retriever,0.893775,True
450,795464331001561088,2016-11-07 03:14:10,13,10,None,11-07-2016,03:14,doggo,27339,55182,Golden_Retriever,0.193082,True
451,795400264262053889,2016-11-06 22:59:35,12,10,Brody,11-06-2016,22:59,N/A,3280,11192,Golden_Retriever,0.925494,True
452,795076730285391872,2016-11-06 01:33:58,11,10,Bailey,11-06-2016,01:33,N/A,6212,17973,Gas_Pump,0.676439,False
453,794926597468000259,2016-11-05 15:37:24,12,10,Mack,11-05-2016,15:37,N/A,2658,11393,Teddy,0.569566,False
454,794332329137291264,2016-11-04 00:15:59,12,10,Nimbus,11-04-2016,00:15,N/A,3042,10590,Samoyed,0.988307,True
455,794205286408003585,2016-11-03 15:51:10,14,10,Laika,11-03-2016,15:51,pupper,3825,10203,Pedestal,0.66266,False
456,793962221541933056,2016-11-02 23:45:19,12,10,Maximus,11-02-2016,23:45,N/A,5618,18692,Labrador_Retriever,0.8616510000000001,True
457,793845145112371200,2016-11-02 16:00:06,13,10,Clark,11-02-2016,16:00,N/A,2158,10206,Old_English_Sheepdog,0.7652770000000001,True
458,793601777308463104,2016-11-01 23:53:02,12,10,Dobby,11-01-2016,23:53,N/A,1879,8839,Miniature_Pinscher,0.538981,True
459,793500921481273345,2016-11-01 17:12:16,12,10,Fiona,11-01-2016,17:12,N/A,2738,11839,Golden_Retriever,0.326122,True
460,793286476301799424,2016-11-01 03:00:09,13,10,Moreton,11-01-2016,03:00,N/A,10560,27289,Afghan_Hound,0.274637,True
461,793271401113350145,2016-11-01 02:00:14,12,10,Dave,11-01-2016,02:00,N/A,2714,9589,Siberian_Husky,0.231695,True
462,793256262322548741,2016-11-01 01:00:05,12,10,None,11-01-2016,01:00,N/A,9562,22137,Basset,0.207622,True
463,793241302385262592,2016-11-01 00:00:38,13,10,Tucker,11-01-2016,00:00,N/A,3759,11669,Golden_Retriever,0.559308,True
464,793226087023144960,2016-10-31 23:00:11,11,10,Juno,10-31-2016,23:00,N/A,3288,10907,Wire-Haired_Fox_Terrier,0.456047,True
465,793210959003287553,2016-10-31 22:00:04,10,10,Maude,10-31-2016,22:00,N/A,3247,9905,Doormat,0.874431,False
466,793195938047070209,2016-10-31 21:00:23,12,10,Lily,10-31-2016,21:00,puppo,6439,16906,Labrador_Retriever,0.654762,True
467,793180763617361921,2016-10-31 20:00:05,11,10,Newt,10-31-2016,20:00,N/A,2290,7665,Lakeland_Terrier,0.266824,True
468,793165685325201412,2016-10-31 19:00:10,12,10,Benji,10-31-2016,19:00,N/A,3196,10390,Golden_Retriever,0.946224,True
469,793150605191548928,2016-10-31 18:00:14,11,10,Nida,10-31-2016,18:00,N/A,1958,6829,Italian_Greyhound,0.193869,True
470,793135492858580992,2016-10-31 17:00:11,13,10,None,10-31-2016,17:00,N/A,2855,7141,Bakery,0.737041,False
471,793120401413079041,2016-10-31 16:00:13,11,10,Robin,10-31-2016,16:00,N/A,4497,14056,Labrador_Retriever,0.7249439999999999,True
472,792913359805018113,2016-10-31 02:17:31,13,10,a,10-31-2016,02:17,N/A,4639,15902,Web_Site,0.226716,False
473,792883833364439040,2016-10-31 00:20:11,12,10,Bailey,10-31-2016,00:20,N/A,4908,12532,Jack-O'-Lantern,0.999306,False
474,792773781206999040,2016-10-30 17:02:53,12,10,Monster,10-30-2016,17:02,N/A,1932,8131,Yorkshire_Terrier,0.912804,True
475,792394556390137856,2016-10-29 15:55:58,12,10,BeBe,10-29-2016,15:55,N/A,4931,14978,Cocker_Spaniel,0.746387,True
476,792050063153438720,2016-10-28 17:07:05,11,10,Remus,10-28-2016,17:07,N/A,2058,7960,Komondor,0.942856,True
477,791672322847637504,2016-10-27 16:06:04,13,10,None,10-27-2016,16:06,N/A,3601,13011,Golden_Retriever,0.705092,True
478,791406955684368384,2016-10-26 22:31:36,12,10,Levi,10-26-2016,22:31,N/A,4724,14552,Pembroke,0.972629,True
479,791312159183634433,2016-10-26 16:14:55,12,10,Mabel,10-26-2016,16:14,N/A,2923,9749,Miniature_Pinscher,0.892925,True
480,790987426131050500,2016-10-25 18:44:32,12,10,Misty,10-25-2016,18:44,N/A,2450,10979,Cocker_Spaniel,0.349195,True
481,790946055508652032,2016-10-25 16:00:09,12,10,Betty,10-25-2016,16:00,puppo,5411,18405,Dishwasher,0.700466,False
482,790698755171364864,2016-10-24 23:37:28,12,10,Mosby,10-24-2016,23:37,N/A,2175,9083,Bernese_Mountain_Dog,0.996541,True
483,790581949425475584,2016-10-24 15:53:19,11,10,Duke,10-24-2016,15:53,N/A,8213,22906,Refrigerator,0.998886,False
484,790337589677002753,2016-10-23 23:42:19,12,10,Maggie,10-23-2016,23:42,N/A,2140,8667,Pembroke,0.658808,True
485,790277117346975746,2016-10-23 19:42:02,11,10,Bruce,10-23-2016,19:42,N/A,3690,13919,Labrador_Retriever,0.427742,True
486,789986466051088384,2016-10-23 00:27:05,12,10,Happy,10-23-2016,00:27,N/A,2664,10274,Tub,0.479477,False
487,789628658055020548,2016-10-22 00:45:17,13,10,Eli,10-22-2016,00:45,N/A,2040,8353,Chow,0.260702,True
488,789599242079838210,2016-10-21 22:48:24,12,10,Brownie,10-21-2016,22:48,N/A,2234,7540,Chesapeake_Bay_Retriever,0.8788219999999999,True
489,789530877013393408,2016-10-21 18:16:44,12,10,Rizzy,10-21-2016,18:16,N/A,3882,13032,Schipperke,0.363272,True
490,789268448748703744,2016-10-21 00:53:56,10,10,Stella,10-21-2016,00:53,N/A,2971,10101,Malamute,0.81286,True
491,789137962068021249,2016-10-20 16:15:26,12,10,Bo,10-20-2016,16:15,N/A,3199,10757,Chihuahua,0.746135,True
492,788908386943430656,2016-10-20 01:03:11,11,10,Lucy,10-20-2016,01:03,N/A,14232,30324,Remote_Control,0.8815379999999999,False
493,788765914992902144,2016-10-19 15:37:03,12,10,Butter,10-19-2016,15:37,N/A,11848,30410,Cocker_Spaniel,0.500509,True
494,788412144018661376,2016-10-18 16:11:17,11,10,Dexter,10-18-2016,16:11,N/A,6085,17283,Golden_Retriever,0.805238,True
495,788178268662984705,2016-10-18 00:41:57,13,10,None,10-18-2016,00:41,N/A,2449,8018,Samoyed,0.73548,True
496,788150585577050112,2016-10-17 22:51:57,13,10,Leo,10-17-2016,22:51,N/A,1491,6813,Chow,0.814145,True
497,788039637453406209,2016-10-17 15:31:05,12,10,None,10-17-2016,15:31,N/A,1514,6796,Beach_Wagon,0.362925,False
498,787810552592695296,2016-10-17 00:20:47,11,10,Frank,10-17-2016,00:20,N/A,3492,9623,Pug,0.362835,True
499,787717603741622272,2016-10-16 18:11:26,13,10,Tonks,10-16-2016,18:11,puppo,3192,11310,German_Shepherd,0.992339,True
500,787397959788929025,2016-10-15 21:01:17,11,10,Moose,10-15-2016,21:01,N/A,3244,11995,Chihuahua,0.900483,True
501,787322443945877504,2016-10-15 16:01:13,10,10,Lincoln,10-15-2016,16:01,N/A,2000,8635,Seat_Belt,0.747739,False
502,786963064373534720,2016-10-14 16:13:10,12,10,Rory,10-14-2016,16:13,N/A,9199,29412,Golden_Retriever,0.915303,True
503,786709082849828864,2016-10-13 23:23:56,75,10,Logan,10-13-2016,23:23,N/A,6963,20094,Pomeranian,0.467321,True
504,786664955043049472,2016-10-13 20:28:35,12,10,None,10-13-2016,20:28,N/A,2955,11842,Leonberg,0.512034,True
505,786595970293370880,2016-10-13 15:54:28,11,10,Dale,10-13-2016,15:54,N/A,3545,10403,Pembroke,0.709512,True
506,786363235746385920,2016-10-13 00:29:39,13,10,Rizzo,10-13-2016,00:29,doggo,4012,12066,Golden_Retriever,0.929266,True
507,786233965241827333,2016-10-12 15:55:59,11,10,Mattie,10-12-2016,15:55,N/A,5480,16994,Labrador_Retriever,0.478193,True
508,785927819176054784,2016-10-11 19:39:28,12,10,Lucy,10-11-2016,19:39,N/A,3597,12574,Teddy,0.97207,False
509,785872687017132033,2016-10-11 16:00:24,12,10,Rusty,10-11-2016,16:00,N/A,2096,7403,Great_Pyrenees,0.392108,True
510,785639753186217984,2016-10-11 00:34:48,10,10,Pinot,10-11-2016,00:34,doggo,2533,8624,Porcupine,0.978042,False
511,785533386513321988,2016-10-10 17:32:08,11,10,Dallas,10-10-2016,17:32,N/A,2301,10085,Miniature_Pinscher,0.436023,True
512,785264754247995392,2016-10-09 23:44:41,12,10,Doc,10-09-2016,23:44,N/A,1882,8047,Teddy,0.6748930000000001,False
513,785170936622350336,2016-10-09 17:31:53,11,10,Hero,10-09-2016,17:31,N/A,5566,13378,Seat_Belt,0.891193,False
514,784826020293709826,2016-10-08 18:41:19,13,10,Rusty,10-08-2016,18:41,N/A,3673,11207,Chow,0.0903414,True
515,784517518371221505,2016-10-07 22:15:26,11,10,Frankie,10-07-2016,22:15,N/A,2915,9935,Malamute,0.757764,True
516,784431430411685888,2016-10-07 16:33:21,12,10,Stormy,10-07-2016,16:33,N/A,1469,6277,Miniature_Poodle,0.744819,True
517,783839966405230592,2016-10-06 01:23:05,13,10,Riley,10-06-2016,01:23,N/A,12435,33327,Quilt,0.333739,False
518,783821107061198850,2016-10-06 00:08:09,12,10,Mairi,10-06-2016,00:08,N/A,2243,8134,Lakeland_Terrier,0.26565900000000003,True
519,783695101801398276,2016-10-05 15:47:27,12,10,Loomis,10-05-2016,15:47,N/A,3679,11541,Chow,0.314265,True
520,783466772167098368,2016-10-05 00:40:09,11,10,Finn,10-05-2016,00:40,N/A,2573,9383,Chihuahua,0.789,True
521,783391753726550016,2016-10-04 19:42:03,13,10,Godi,10-04-2016,19:42,N/A,6330,18700,Norwegian_Elkhound,0.87713,True
522,783334639985389568,2016-10-04 15:55:06,12,10,Dave,10-04-2016,15:55,N/A,13397,32323,Cardigan,0.593858,True
523,783085703974514689,2016-10-03 23:25:55,11,10,Earl,10-03-2016,23:25,N/A,2524,9004,Chesapeake_Bay_Retriever,0.240602,True
524,782969140009107456,2016-10-03 15:42:44,12,10,Cali,10-03-2016,15:42,N/A,8403,26685,Seat_Belt,0.474292,False
525,782747134529531904,2016-10-03 01:00:34,11,10,Deacon,10-03-2016,01:00,doggo,1581,8238,Golden_Retriever,0.560699,True
526,782722598790725632,2016-10-02 23:23:04,10,10,Penny,10-02-2016,23:23,N/A,6152,19075,Irish_Setter,0.574557,True
527,782598640137187329,2016-10-02 15:10:30,11,10,Timmy,10-02-2016,15:10,N/A,2154,8614,Malamute,0.8408709999999999,True
528,782305867769217024,2016-10-01 19:47:08,12,10,Sampson,10-01-2016,19:47,doggo,6365,18435,Briard,0.5044270000000001,True
529,781955203444699136,2016-09-30 20:33:43,11,10,Chipson,09-30-2016,20:33,N/A,3850,12253,Pool_Table,0.179568,False
530,781661882474196992,2016-09-30 01:08:10,5,10,None,09-30-2016,01:08,N/A,3091,11521,Pembroke,0.438087,True
531,781524693396357120,2016-09-29 16:03:01,12,10,None,09-29-2016,16:03,N/A,6322,22933,Tennis_Ball,0.994712,False
532,781251288990355457,2016-09-28 21:56:36,11,10,Oakley,09-28-2016,21:56,N/A,2405,9340,Mexican_Hairless,0.8877709999999999,True
533,781163403222056960,2016-09-28 16:07:23,10,10,None,09-28-2016,16:07,N/A,3111,10785,Shetland_Sheepdog,0.973841,True
534,780931614150983680,2016-09-28 00:46:20,13,10,None,09-28-2016,00:46,puppo,8410,23932,Padlock,0.731564,False
535,780858289093574656,2016-09-27 19:54:58,10,10,Dash,09-27-2016,19:54,N/A,2283,7946,Chesapeake_Bay_Retriever,0.488555,True
536,780800785462489090,2016-09-27 16:06:28,11,10,Koda,09-27-2016,16:06,N/A,1477,6085,Siberian_Husky,0.951963,True
537,780601303617732608,2016-09-27 02:53:48,12,10,Hercules,09-27-2016,02:53,N/A,3783,13370,Saint_Bernard,0.995143,True
538,780543529827336192,2016-09-26 23:04:13,12,10,None,09-26-2016,23:04,N/A,1990,6967,Golden_Retriever,0.628312,True
539,780459368902959104,2016-09-26 17:29:48,11,10,Bear,09-26-2016,17:29,N/A,1211,5827,Great_Dane,0.382491,True
540,780192070812196864,2016-09-25 23:47:39,11,10,None,09-25-2016,23:47,N/A,2549,9617,Vizsla,0.144012,True
541,779834332596887552,2016-09-25 00:06:08,11,10,Scout,09-25-2016,00:06,N/A,8084,21023,Golden_Retriever,0.99383,True
542,779377524342161408,2016-09-23 17:50:56,12,10,None,09-23-2016,17:50,pupper,3550,9737,Sundial,0.17092100000000002,False
543,779123168116150273,2016-09-23 01:00:13,12,10,Reggie,09-23-2016,01:00,N/A,4160,13048,Toy_Poodle,0.43108,True
544,779056095788752897,2016-09-22 20:33:42,13,10,None,09-22-2016,20:33,N/A,5155,16338,Chihuahua,0.721188,True
545,778990705243029504,2016-09-22 16:13:51,11,10,Jay,09-22-2016,16:13,N/A,8316,22118,Cocker_Spaniel,0.7153510000000001,True
546,778748913645780993,2016-09-22 00:13:04,11,10,Mya,09-22-2016,00:13,N/A,1530,7622,Staffordshire_Bullterrier,0.351434,True
547,778650543019483137,2016-09-21 17:42:10,10,10,Strider,09-21-2016,17:42,N/A,1702,6379,German_Shepherd,0.515699,True
548,778624900596654080,2016-09-21 16:00:17,11,10,Penny,09-21-2016,16:00,N/A,1151,5132,Airedale,0.786089,True
549,778408200802557953,2016-09-21 01:39:11,14,10,None,09-21-2016,01:39,N/A,4954,15018,Pembroke,0.8483620000000001,True
550,778383385161035776,2016-09-21 00:00:35,13,10,Nala,09-21-2016,00:00,N/A,1257,6461,Collie,0.345266,True
551,778286810187399168,2016-09-20 17:36:50,11,10,Stanley,09-20-2016,17:36,N/A,3775,11454,Boston_Bull,0.32207,True
552,778039087836069888,2016-09-20 01:12:28,12,10,None,09-20-2016,01:12,pupper,3010,9346,German_Shepherd,0.717776,True
553,778027034220126208,2016-09-20 00:24:34,27,10,Sophie,09-20-2016,00:24,pupper,1851,7235,Clumber,0.946718,True
554,777885040357281792,2016-09-19 15:00:20,3,10,Wesley,09-19-2016,15:00,N/A,1866,7002,Afghan_Hound,0.123529,True
555,777684233540206592,2016-09-19 01:42:24,12,10,None,09-19-2016,01:42,N/A,3353,12385,Cocker_Spaniel,0.253442,True
556,777621514455814149,2016-09-18 21:33:11,12,10,Derek,09-18-2016,21:33,N/A,2846,9653,Chow,0.999823,True
557,777189768882946048,2016-09-17 16:57:35,12,10,Jeffrey,09-17-2016,16:57,N/A,4934,15762,Chihuahua,0.988412,True
558,776813020089548800,2016-09-16 16:00:31,12,10,Solomon,09-16-2016,16:00,N/A,1382,5382,Toy_Poodle,0.51661,True
559,776477788987613185,2016-09-15 17:48:25,11,10,Huck,09-15-2016,17:48,pupper,3203,9787,Labrador_Retriever,0.8848389999999999,True
560,776218204058357768,2016-09-15 00:36:55,13,10,None,09-15-2016,00:36,floofer,18204,33010,Samoyed,0.940326,True
561,776201521193218049,2016-09-14 23:30:38,10,10,O,09-14-2016,23:30,N/A,2868,10569,Rottweiler,0.502228,True
562,776113305656188928,2016-09-14 17:40:06,11,10,Sampson,09-14-2016,17:40,pupper,4974,12960,Mousetrap,0.777468,False
563,776088319444877312,2016-09-14 16:00:49,10,10,None,09-14-2016,16:00,N/A,175,2019,Web_Site,0.999916,False
564,775842724423557120,2016-09-13 23:44:54,12,10,Blue,09-13-2016,23:44,N/A,3058,12905,Chow,0.520022,True
565,775733305207554048,2016-09-13 16:30:07,11,10,Anakin,09-13-2016,16:30,doggo,4561,15268,Long-Horned_Beetle,0.6138520000000001,False
566,775729183532220416,2016-09-13 16:13:44,13,10,None,09-13-2016,16:13,N/A,5233,14225,Web_Site,0.989407,False
567,775364825476165632,2016-09-12 16:05:54,11,10,Finley,09-12-2016,16:05,doggo,3409,8205,Beagle,0.571229,True
568,775085132600442880,2016-09-11 21:34:30,13,10,Tucker,09-11-2016,21:34,N/A,5399,17120,Chow,0.316565,True
569,774757898236878852,2016-09-10 23:54:11,12,10,Finley,09-10-2016,23:54,N/A,2003,9383,Toy_Poodle,0.7199409999999999,True
570,774639387460112384,2016-09-10 16:03:16,10,10,Sprinkles,09-10-2016,16:03,N/A,1981,7413,Walker_Hound,0.6275930000000001,True
571,774314403806253056,2016-09-09 18:31:54,14,10,None,09-09-2016,18:31,N/A,6372,23951,Eskimo_Dog,0.5960449999999999,True
572,773985732834758656,2016-09-08 20:45:53,11,10,Winnie,09-08-2016,20:45,pupper,4419,11803,Giant_Panda,0.451149,False
573,773922284943896577,2016-09-08 16:33:46,12,10,Heinrich,09-08-2016,16:33,N/A,1964,7035,Pomeranian,0.554331,True
574,773704687002451968,2016-09-08 02:09:06,12,10,Loki,09-08-2016,02:09,N/A,1853,7242,Silky_Terrier,0.324251,True
575,773670353721753600,2016-09-07 23:52:41,10,10,Shakespeare,09-07-2016,23:52,N/A,1473,5877,Old_English_Sheepdog,0.969311,True
576,773547596996571136,2016-09-07 15:44:53,11,10,Chelsea,09-07-2016,15:44,pupper,7033,24298,Norwegian_Elkhound,0.372202,True
577,773308824254029826,2016-09-06 23:56:05,12,10,Bungalo,09-06-2016,23:56,N/A,8520,25557,Shopping_Cart,0.572349,False
578,773247561583001600,2016-09-06 19:52:39,10,10,Chip,09-06-2016,19:52,N/A,3643,10303,Seat_Belt,0.713588,False
579,773191612633579521,2016-09-06 16:10:20,12,10,Grey,09-06-2016,16:10,N/A,4670,10998,Blenheim_Spaniel,0.427766,True
580,772877495989305348,2016-09-05 19:22:09,11,10,None,09-05-2016,19:22,N/A,4432,9455,Tabby,0.218303,False
581,772826264096874500,2016-09-05 15:58:34,11,10,Roosevelt,09-05-2016,15:58,N/A,2640,8772,Basset,0.915351,True
582,772581559778025472,2016-09-04 23:46:12,10,10,a,09-04-2016,23:46,N/A,1940,7126,Newfoundland,0.574345,True
583,772193107915964416,2016-09-03 22:02:38,12,10,Willem,09-03-2016,22:02,pupper,1576,6594,Pembroke,0.367945,True
584,772152991789019136,2016-09-03 19:23:13,10,10,None,09-03-2016,19:23,N/A,1281,4139,Golden_Retriever,0.275318,True
585,772117678702071809,2016-09-03 17:02:54,12,10,Jack,09-03-2016,17:02,N/A,832,4121,Labrador_Retriever,0.217821,True
586,772114945936949249,2016-09-03 16:52:02,10,10,Finn,09-03-2016,16:52,N/A,538,2977,Chihuahua,0.803293,True
587,772102971039580160,2016-09-03 16:04:27,11,10,Penny,09-03-2016,16:04,N/A,1051,4401,Pembroke,0.54178,True
588,771770456517009408,2016-09-02 18:03:10,11,10,Davey,09-02-2016,18:03,N/A,3864,13220,Papillon,0.53318,True
589,771500966810099713,2016-09-02 00:12:18,12,10,Dakota,09-02-2016,00:12,N/A,2969,9082,Labrador_Retriever,0.833952,True
590,771380798096281600,2016-09-01 16:14:48,11,10,Fizz,09-01-2016,16:14,N/A,5816,11615,Collie,0.503728,True
591,771136648247640064,2016-09-01 00:04:38,11,10,Dixie,09-01-2016,00:04,N/A,3309,10113,Bathtub,0.36866,False
592,771102124360998913,2016-08-31 21:47:27,12,10,Charlie,08-31-2016,21:47,N/A,1630,6831,Labrador_Retriever,0.568789,True
593,771014301343748096,2016-08-31 15:58:28,7,10,None,08-31-2016,15:58,N/A,1753,6957,Meerkat,0.202335,False
594,770787852854652928,2016-08-31 00:58:39,10,10,Winston,08-31-2016,00:58,N/A,1391,5443,Bernese_Mountain_Dog,0.787812,True
595,770772759874076672,2016-08-30 23:58:40,11,10,Sebastian,08-30-2016,23:58,N/A,1598,5700,Chow,0.979515,True
596,770655142660169732,2016-08-30 16:11:18,11,10,very,08-30-2016,16:11,N/A,1980,8048,Madagascar_Cat,0.494803,False
597,770414278348247044,2016-08-30 00:14:12,11,10,Al,08-30-2016,00:14,N/A,2347,6914,Maillot,0.5805279999999999,False
598,770293558247038976,2016-08-29 16:14:30,10,10,Jackson,08-29-2016,16:14,N/A,1688,6849,Italian_Greyhound,0.931668,True
599,770069151037685760,2016-08-29 01:22:47,10,10,Carbon,08-29-2016,01:22,N/A,2610,8297,Boston_Bull,0.414965,True
600,769940425801170949,2016-08-28 16:51:16,12,10,Klein,08-28-2016,16:51,N/A,10971,34607,Miniature_Pinscher,0.796313,True
601,769695466921623552,2016-08-28 00:37:54,13,10,Titan,08-28-2016,00:37,N/A,1897,7038,Pug,0.407117,True
602,769212283578875904,2016-08-26 16:37:54,12,10,DonDon,08-26-2016,16:37,N/A,1941,5919,Golden_Retriever,0.16653800000000002,True
603,768970937022709760,2016-08-26 00:38:52,12,10,Kirby,08-26-2016,00:38,N/A,7434,15862,Pomeranian,0.182358,True
604,768855141948723200,2016-08-25 16:58:45,11,10,Jesse,08-25-2016,16:58,N/A,1020,4609,Chow,0.7202189999999999,True
